record_id,product_name,product_id,field_name,image_index,file_token,file_name,file_size,file_type,download_url,tmp_url,local_path,download_success
recbygaD0m,优诺蓝莓希腊酸奶,20250711-296,标签照片,0,Yf0ubgDPyoZhiuxqWIZcbstanNf,image.png,165321,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Yf0ubgDPyoZhiuxqWIZcbstanNf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Yf0ubgDPyoZhiuxqWIZcbstanNf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-296_标签照片_0.png,True
recQhaeWB9,白象-经典红烧牛肉面（量贩5包装）,20250711-268,正面图片,0,BuuKb1LBGoGrYExkB1rcOZcLnQb,image.png,244305,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/BuuKb1LBGoGrYExkB1rcOZcLnQb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=BuuKb1LBGoGrYExkB1rcOZcLnQb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-268_正面图片_0.png,True
recQhaeWB9,白象-经典红烧牛肉面（量贩5包装）,20250711-268,背面图片,0,CBl7bCZDUomnq3xLbOYcuychnCb,image.png,679769,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/CBl7bCZDUomnq3xLbOYcuychnCb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=CBl7bCZDUomnq3xLbOYcuychnCb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-268_背面图片_0.png,True
recQhaeWB9,白象-经典红烧牛肉面（量贩5包装）,20250711-268,标签照片,0,TgVSbAkcXoAjSyxVypfcS4yanNc,image.png,328172,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/TgVSbAkcXoAjSyxVypfcS4yanNc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=TgVSbAkcXoAjSyxVypfcS4yanNc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-268_标签照片_0.png,True
recQhaeWB9,白象-经典红烧牛肉面（量贩5包装）,20250711-268,外包装图片,0,ENXHbW4dsoOKw3xqHxVc72clnPg,image.png,833864,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/ENXHbW4dsoOKw3xqHxVc72clnPg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=ENXHbW4dsoOKw3xqHxVc72clnPg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-268_外包装图片_0.png,True
recVI8n7yP,白象-新经典超大袋红烧牛肉面,20250711-276,正面图片,0,D4oUb8HlkouPv6x9DYgcp3BInVh,image.png,354501,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/D4oUb8HlkouPv6x9DYgcp3BInVh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=D4oUb8HlkouPv6x9DYgcp3BInVh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-276_正面图片_0.png,True
recVI8n7yP,白象-新经典超大袋红烧牛肉面,20250711-276,背面图片,0,BwE9bYjgoodKBsxmvyoclhnmnpc,image.png,1155389,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/BwE9bYjgoodKBsxmvyoclhnmnpc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=BwE9bYjgoodKBsxmvyoclhnmnpc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-276_背面图片_0.png,True
recVI8n7yP,白象-新经典超大袋红烧牛肉面,20250711-276,标签照片,0,R9lsbCDkPoWu9FxeRbycGFGUnwf,image.png,612144,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/R9lsbCDkPoWu9FxeRbycGFGUnwf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=R9lsbCDkPoWu9FxeRbycGFGUnwf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-276_标签照片_0.png,True
recVI8n7yP,白象-新经典超大袋红烧牛肉面,20250711-276,外包装图片,0,AbYibjw4IoYDckxyvaycO038nXd,image.png,1172884,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/AbYibjw4IoYDckxyvaycO038nXd/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=AbYibjw4IoYDckxyvaycO038nXd&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-276_外包装图片_0.png,True
recbOtd8Lt,蜜桃乌龙啤酒,20250711-277,正面图片,0,YtESbK3wToCYRcxsMe7cH4Qwnsc,image.png,379248,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/YtESbK3wToCYRcxsMe7cH4Qwnsc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=YtESbK3wToCYRcxsMe7cH4Qwnsc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-277_正面图片_0.png,True
recbOtd8Lt,蜜桃乌龙啤酒,20250711-277,背面图片,0,Sj0JbAxe9oDSTIxtZqacIWG1nCh,image.png,193561,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Sj0JbAxe9oDSTIxtZqacIWG1nCh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Sj0JbAxe9oDSTIxtZqacIWG1nCh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-277_背面图片_0.png,True
recbOtd8Lt,蜜桃乌龙啤酒,20250711-277,标签照片,0,XS7UbOfeeoUH0XxSlVGcTSDgn6b,image.png,325416,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/XS7UbOfeeoUH0XxSlVGcTSDgn6b/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=XS7UbOfeeoUH0XxSlVGcTSDgn6b&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-277_标签照片_0.png,True
reczVSXR0Y,毛尖绿茶啤酒,20250711-281,正面图片,0,Ff5Sb3Xa7o3FMYxXB9IcOoDxnED,image.png,756912,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Ff5Sb3Xa7o3FMYxXB9IcOoDxnED/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Ff5Sb3Xa7o3FMYxXB9IcOoDxnED&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-281_正面图片_0.png,True
reczVSXR0Y,毛尖绿茶啤酒,20250711-281,背面图片,0,YNKnbr6WkoWPH1xU5QOc333nncg,image.png,255619,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/YNKnbr6WkoWPH1xU5QOc333nncg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=YNKnbr6WkoWPH1xU5QOc333nncg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-281_背面图片_0.png,True
reczVSXR0Y,毛尖绿茶啤酒,20250711-281,标签照片,0,PwRZbkwwLoKEnEx068CcB8zdnp1,image.png,311554,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/PwRZbkwwLoKEnEx068CcB8zdnp1/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=PwRZbkwwLoKEnEx068CcB8zdnp1&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-281_标签照片_0.png,True
rechcKoDxd,白象-超大袋老坛酸菜牛肉面,20250711-285,正面图片,0,RlIlbHliqo4OiKxcwu0cM4Smn5f,image.png,348112,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/RlIlbHliqo4OiKxcwu0cM4Smn5f/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=RlIlbHliqo4OiKxcwu0cM4Smn5f&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-285_正面图片_0.png,True
rechcKoDxd,白象-超大袋老坛酸菜牛肉面,20250711-285,背面图片,0,MJrWbJoggoOXGrxTa57cSdMrnof,image.png,351734,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/MJrWbJoggoOXGrxTa57cSdMrnof/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=MJrWbJoggoOXGrxTa57cSdMrnof&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-285_背面图片_0.png,True
rechcKoDxd,白象-超大袋老坛酸菜牛肉面,20250711-285,标签照片,0,Tekbb8A2losjGYxzoCJcRRkenRg,image.png,908631,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Tekbb8A2losjGYxzoCJcRRkenRg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Tekbb8A2losjGYxzoCJcRRkenRg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-285_标签照片_0.png,True
rechcKoDxd,白象-超大袋老坛酸菜牛肉面,20250711-285,外包装图片,0,Qa7EbMlkAoWpt7x6qQFcAo8ynud,image.png,1179472,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Qa7EbMlkAoWpt7x6qQFcAo8ynud/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Qa7EbMlkAoWpt7x6qQFcAo8ynud&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-285_外包装图片_0.png,True
recrGd2Dsy,智利无核大西梅,20250711-300,正面图片,0,DaqrbMJ8io7f88xty1vcwOmznAh,image.png,522588,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/DaqrbMJ8io7f88xty1vcwOmznAh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=DaqrbMJ8io7f88xty1vcwOmznAh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-300_正面图片_0.png,True
recrGd2Dsy,智利无核大西梅,20250711-300,背面图片,0,WhMBbZveZocSF3xA33ocM7c5nLc,image.png,442593,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/WhMBbZveZocSF3xA33ocM7c5nLc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=WhMBbZveZocSF3xA33ocM7c5nLc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-300_背面图片_0.png,True
recyYjTszA,白象-超大袋香辣牛肉面,20250711-303,正面图片,0,ILRRbvaznoPxGUx5qDtcmZ4pndf,image.png,376100,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/ILRRbvaznoPxGUx5qDtcmZ4pndf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=ILRRbvaznoPxGUx5qDtcmZ4pndf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-303_正面图片_0.png,True
recyYjTszA,白象-超大袋香辣牛肉面,20250711-303,背面图片,0,VRMAbnSuNoqgIqxexegcjAjxn7b,image.png,674298,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/VRMAbnSuNoqgIqxexegcjAjxn7b/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=VRMAbnSuNoqgIqxexegcjAjxn7b&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-303_背面图片_0.png,True
recyYjTszA,白象-超大袋香辣牛肉面,20250711-303,外包装图片,0,CpeQbZx45odBz7xQLVXcbTBWnsg,image.png,1189156,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/CpeQbZx45odBz7xQLVXcbTBWnsg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=CpeQbZx45odBz7xQLVXcbTBWnsg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-303_外包装图片_0.png,True
recOGf7NkT,山东红薯粉条,20250711-306,正面图片,0,XUGvbOJW4oHWjoxrOP8co8cbnth,image.png,587768,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/XUGvbOJW4oHWjoxrOP8co8cbnth/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=XUGvbOJW4oHWjoxrOP8co8cbnth&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-306_正面图片_0.png,True
recOGf7NkT,山东红薯粉条,20250711-306,背面图片,0,MmhabzGYhoykZuxHk0IcdEfCnoh,image.png,1003033,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/MmhabzGYhoykZuxHk0IcdEfCnoh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=MmhabzGYhoykZuxHk0IcdEfCnoh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-306_背面图片_0.png,True
recJGEfmhY,每日鲜语小鲜语4.0低脂鲜牛奶,20250711-310,正面图片,0,OD1FbDwBcoLHtXxwH7ocmNdZnKh,image.png,97248,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/OD1FbDwBcoLHtXxwH7ocmNdZnKh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=OD1FbDwBcoLHtXxwH7ocmNdZnKh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-310_正面图片_0.png,True
recJGEfmhY,每日鲜语小鲜语4.0低脂鲜牛奶,20250711-310,标签照片,0,Ldf6bDoG9o7WLkxpRFLc4cconug,image.png,48905,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Ldf6bDoG9o7WLkxpRFLc4cconug/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Ldf6bDoG9o7WLkxpRFLc4cconug&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-310_标签照片_0.png,True
recxVWvI5d,东北寒地大米,20250711-317,正面图片,0,NDtSbPJlgoievHxUNEZcUHpzn8f,image.png,429895,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/NDtSbPJlgoievHxUNEZcUHpzn8f/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=NDtSbPJlgoievHxUNEZcUHpzn8f&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-317_正面图片_0.png,True
recxVWvI5d,东北寒地大米,20250711-317,背面图片,0,Fznfbi24po3IcmxA0CncwIq1nMc,image.png,487739,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Fznfbi24po3IcmxA0CncwIq1nMc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Fznfbi24po3IcmxA0CncwIq1nMc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-317_背面图片_0.png,True
recxVWvI5d,东北寒地大米,20250711-317,标签照片,0,A8i9bwCMdoDhROxfmNrcRzLEnOe,image.png,787644,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/A8i9bwCMdoDhROxfmNrcRzLEnOe/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=A8i9bwCMdoDhROxfmNrcRzLEnOe&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-317_标签照片_0.png,True
rec97uFCVe,认养一头牛纯牛奶,20250711-316,正面图片,0,TP9AbN2neom6JZxyD7XcH0Jbnmb,image.png,423799,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/TP9AbN2neom6JZxyD7XcH0Jbnmb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=TP9AbN2neom6JZxyD7XcH0Jbnmb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-316_正面图片_0.png,True
rec97uFCVe,认养一头牛纯牛奶,20250711-316,标签照片,0,OUmfbZEVdomkzjxskVNcXtttnul,image.png,53284,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/OUmfbZEVdomkzjxskVNcXtttnul/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=OUmfbZEVdomkzjxskVNcXtttnul&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-316_标签照片_0.png,True
rec97uFCVe,认养一头牛纯牛奶,20250711-316,外包装图片,0,XlRIbl1wDoEXHMxLY3GcsXTSnad,image.png,74340,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/XlRIbl1wDoEXHMxLY3GcsXTSnad/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=XlRIbl1wDoEXHMxLY3GcsXTSnad&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-316_外包装图片_0.png,True
recV0fGzJH,白象-汤好喝辣牛肉汤面,20250711-327,正面图片,0,A5FzbogcQoh2PWx6XSfcmlJYnyh,image.png,233565,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/A5FzbogcQoh2PWx6XSfcmlJYnyh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=A5FzbogcQoh2PWx6XSfcmlJYnyh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-327_正面图片_0.png,True
recV0fGzJH,白象-汤好喝辣牛肉汤面,20250711-327,背面图片,0,GQWtbUWnzogrdkxmwuoc2THxn3e,image.png,779748,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GQWtbUWnzogrdkxmwuoc2THxn3e/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GQWtbUWnzogrdkxmwuoc2THxn3e&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-327_背面图片_0.png,True
recV0fGzJH,白象-汤好喝辣牛肉汤面,20250711-327,标签照片,0,QheTbbGdVo8GoyxW0eacXcpenca,image.png,165971,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/QheTbbGdVo8GoyxW0eacXcpenca/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=QheTbbGdVo8GoyxW0eacXcpenca&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-327_标签照片_0.png,True
